SOC	Ecell/V
77.67082891	3.9547048
77.66975477	3.9546742
77.66868064	3.9546857
77.66760651	3.9546437
77.66653237	3.9545557
77.66545824	3.954632
77.66438411	3.9545748
77.66330998	3.9545939
77.66223586	3.954617
77.66116173	3.9546208
77.6600876	3.9546742
77.65901348	3.9545329
77.65793935	3.9544985
77.65686522	3.9545827
77.65579109	3.9545672
77.65471697	3.9545443
77.65364285	3.9545214
77.65256872	3.9544756
77.65149458	3.9545023
77.65042045	3.9544108
77.64934633	3.9544604
77.64827219	3.9543421
77.64719806	3.9545138
77.64612393	3.9544718
77.6450498	3.9544337
77.64397567	3.9543993
77.64290154	3.9543574
77.64182741	3.9543154
77.64075328	3.9544146
77.63967915	3.9544146
77.63860502	3.9543421
77.6375309	3.9542964
77.63645677	3.9543002
77.63538264	3.954304
77.63430851	3.9542582
77.63323437	3.9542849
77.63216025	3.9543154
77.63108612	3.9543383
77.63001199	3.9542391
77.62893786	3.9542658
77.62786373	3.9541781
77.62678961	3.9541972
77.62571547	3.9541972
77.62464135	3.9541552
77.62356722	3.9541552
77.62249309	3.9542086
77.62141896	3.9541206
77.62034482	3.9541855
77.61927068	3.9541705
77.61819655	3.954113
77.61712241	3.9541016
77.61604828	3.9541435
77.61497415	3.9540863
77.61390001	3.9540558
77.61282589	3.9540977
77.61175176	3.9540329
77.61067763	3.9540749
77.60960351	3.9540291
77.60852937	3.9540443
77.60745524	3.9539871
77.6063811	3.9539909
77.60530697	3.9539757
77.60423283	3.95401
77.60315869	3.9539604
77.60208456	3.9538651
77.60101043	3.9539375
77.5999363	3.9539223
77.59886217	3.9539146
77.59778805	3.9538498
77.59671392	3.9539528
77.59563979	3.9538193
77.59456565	3.9539566
77.59349152	3.9539185
77.59241739	3.9538193
77.59134325	3.9538612
77.59026912	3.9539528
77.58919499	3.953743
77.58812085	3.9538422
77.58704672	3.9537122
77.58597259	3.9538651
77.58489845	3.953743
77.58382432	3.9537468
77.5827502	3.9537735
77.58167608	3.9537773
77.58060195	3.9537277
77.57952782	3.9537046
77.57845369	3.9536779
77.57737956	3.9535902
77.57630543	3.9536626
77.5752313	3.9537048
77.57415717	3.9536512
77.57308304	3.9536283
77.57200891	3.9536016
77.57093478	3.9535596
77.56986066	3.9536321
77.56878652	3.9536016
77.56771238	3.9535902
77.56663824	3.9536092
77.5655641	3.9535863
77.56448995	3.9535291
77.5634158	3.953491
77.56234165	3.9535711
77.5612675	3.9535177
77.56019335	3.9535024
77.55911921	3.9534948
77.55804506	3.9534376
77.55697092	3.9534528
77.55589677	3.9534223
77.55482263	3.9533842
77.55374849	3.953449
77.55267434	3.9533689
77.55160019	3.9534109
77.55052605	3.9533308
77.54945191	3.9534261
77.54837776	3.9533842
77.54730361	3.9533041
77.54622947	3.9533422
77.54515532	3.9534223
77.54408117	3.9533498
77.54300703	3.9532964
77.54193289	3.9532697
77.54085874	3.9532812
77.53978459	3.9532888
77.53871046	3.9532275
77.53763632	3.9532583
77.53656219	3.9532812
77.53548805	3.9531474
77.53441392	3.9531474
77.53333978	3.9532735
77.53226564	3.9531894
77.5311915	3.9531589
77.53011736	3.9531589
77.52904322	3.9531016
77.52796908	3.9531817
77.52689494	3.9531245
77.5258208	3.9531207
77.52474665	3.9531512
77.52367251	3.953155
77.52259836	3.9530253
77.52152422	3.9531512
77.52045007	3.9530368
77.51937591	3.9529948
77.51830177	3.9530368
77.51722762	3.9530978
77.51615347	3.9530101
77.51507933	3.9529986
77.5140052	3.9529147
77.51293106	3.9530368
77.51185693	3.9529834
77.5107828	3.9529185
77.50970866	3.95293
77.50863453	3.9529567
77.5075604	3.9529681
77.50648627	3.9529643
77.50541213	3.9529262
77.504338	3.9528308
77.50326386	3.9528308
77.50218973	3.9529796
77.50111561	3.9528115
77.50004149	3.9528346
77.49896736	3.952785
77.49789322	3.9528689
77.49681909	3.9528499
77.49574495	3.9527161
77.49467081	3.9527428
77.49359667	3.9528039
77.49252253	3.952781
77.49144839	3.9527581
77.49037425	3.9527771
77.48930011	3.9527733
77.48822597	3.9527428
77.48715183	3.9526894
77.4860777	3.9527047
77.48500356	3.9526856
77.48392942	3.9526551
77.48285528	3.9527047
77.48178114	3.9526551
77.480707	3.9526474
77.47963286	3.9527161
77.47855872	3.9526398
77.47748458	3.952575
77.47641044	3.9525673
77.47533631	3.9526398
77.47426217	3.9525216
77.47318804	3.9526398
77.4721139	3.9524758
77.47103976	3.9525864
77.46996562	3.9524949
77.46889148	3.952472
77.46781734	3.9524605
77.4667432	3.9524148
77.46566906	3.9525101
77.46459493	3.9524872
77.46352079	3.9524643
77.46244665	3.952533
77.46137252	3.9523995
77.46029838	3.9524224
77.45922424	3.952472
77.4581501	3.9524071
77.45707597	3.9523115
77.45600183	3.9524453
77.45492769	3.9523306
77.45385355	3.9523191
77.45277941	3.9523766
77.45170528	3.9522467
77.45063114	3.9522848
77.449557	3.9522657
77.44848287	3.9522238
77.44740874	3.9522505
77.44633461	3.9522734
77.44526047	3.9522886
77.44418633	3.9522161
77.44311219	3.9521017
77.44203804	3.9520826
77.44096389	3.9521246
77.43988973	3.9521704
77.43881558	3.95222
77.43774143	3.9521475
77.43666728	3.952136
77.43559313	3.9521246
77.43451898	3.9520864
77.43344482	3.9520597
77.43237066	3.9521475
77.4312965	3.9521093
77.43022235	3.952033
77.42914819	3.9520864
77.42807402	3.9520979
77.42699986	3.9520407
77.4259257	3.952075
77.42485154	3.9520254
77.42377738	3.9519527
77.42270322	3.9519644
77.42162907	3.9519567
77.42055491	3.9519072
77.41948075	3.9519606
77.4184066	3.9519031
77.41733245	3.9518919
77.41625829	3.9519033
77.41518413	3.9518843
77.41410998	3.951884
77.41303582	3.9518576
77.41196167	3.9518726
77.41088752	3.9519186
77.40981337	3.9519072
77.40873921	3.9518535
77.40766506	3.9518459
77.40659091	3.9518726
77.40551676	3.9518344
77.40444261	3.9517581
77.40336846	3.9517887
77.40229431	3.9517391
77.40122016	3.9517467
77.40014601	3.9517124
77.39907186	3.9517467
77.39799771	3.951762
77.39692356	3.9517429
77.39584942	3.9517314
77.39477527	3.9516666
77.39370113	3.9517887
77.39262698	3.9516017
77.39155282	3.9516284
77.39047867	3.951575
77.38940452	3.9515941
77.38833037	3.9516742
77.38725622	3.9516284
77.38618207	3.9515674
77.38510792	3.9515979
77.38403377	3.9516323
77.38295961	3.9516704
77.38188546	3.9515522
77.3808113	3.9515064
77.37973715	3.9515827
77.378663	3.9514911
77.37758885	3.951514
77.37651471	3.9514644
77.37544055	3.9514759
77.3743664	3.9514492
77.37329225	3.951514
77.3722181	3.9515598
77.37114396	3.9514377
77.37006981	3.9514451
77.36899567	3.9514987
77.36792153	3.9514794
77.36684738	3.9513993
77.36577324	3.9514415
77.3646991	3.9514108
77.36362496	3.9514108
77.36255081	3.9513345
77.36147666	3.9513154
77.36040251	3.9513917
77.35932837	3.9513726
77.35825422	3.9513154
77.35718008	3.9512582
77.35610593	3.9512391
77.3550318	3.9512887
77.35395766	3.951262
77.35288352	3.9512696
77.35180939	3.95122
77.35073526	3.9511399
77.34966113	3.9512467
77.348587	3.9511704
77.34751287	3.9511819
77.34643874	3.9512544
77.34536461	3.9511819
77.34429048	3.951098
77.34321634	3.9511056
77.3421422	3.9510751
77.34106806	3.9512162
77.33999392	3.9511971
77.33891978	3.9510522
77.33784564	3.9511132
77.33677151	3.9511018
77.33569738	3.951117
77.33462324	3.951098
77.3335491	3.9510903
77.33247497	3.950949
77.33140084	3.9510484
77.33032671	3.9508803
77.32925257	3.9511209
77.32817844	3.9509835
77.32710431	3.9509492
77.32603018	3.9509108
77.32495605	3.9509375
77.32388192	3.9508803
77.32280779	3.9508765
77.32173366	3.9509146
77.32065953	3.9508383
77.3195854	3.9508269
77.31851127	3.9509146
77.31743715	3.950865
77.31636302	3.9508421
77.3152889	3.9508536
77.31421477	3.9508307
77.31314064	3.9508193
77.31206651	3.9508002
77.31099238	3.9508002
77.30991823	3.9507468
77.30884409	3.9508193
77.30776994	3.9508193
77.30669581	3.9507697
77.30562167	3.9506018
77.30454754	3.9507353
77.30347341	3.9507391
77.30239928	3.9507391
77.30132516	3.9507658
77.30025104	3.9506705
77.29917692	3.9507201
77.2981028	3.9506476
77.29702868	3.9506781
77.29595456	3.9505484
77.29488044	3.9507048
77.29380632	3.9506476
77.2927322	3.9506133
77.29165808	3.9506133
77.29058395	3.9505751
77.28950983	3.9505789
77.28843569	3.9506018
77.28736155	3.9505446
77.28628743	3.9505675
77.28521329	3.9504948
77.28413915	3.9504642
77.28306502	3.95051
77.28199089	3.9504642
77.28091676	3.9504566
77.27984263	3.9504414
77.27876851	3.950388
77.27769439	3.9503384
77.27662027	3.9504681
77.27554616	3.9503994
77.27447204	3.9503307
77.27339792	3.9503765
77.2723238	3.9503002
77.27124968	3.9503193
77.27017556	3.9503384
77.26910144	3.9503727
77.26802733	3.9503689
77.26695321	3.9503345
77.2658791	3.950285
77.26480498	3.9501972
77.26373086	3.9502888
77.26265673	3.9502544
77.2615826	3.950243
77.26050848	3.950243
77.25943435	3.950243
77.25836023	3.9502621
77.25728611	3.9502277
77.25621199	3.9502125
77.25513786	3.9502201
77.25406373	3.9502239
77.25298961	3.9501972
77.25191548	3.9501057
77.25084136	3.9501209
77.24976723	3.9502468
77.2486931	3.9500866
77.24761898	3.9500637
77.24654485	3.9501362
77.24547073	3.9500406
77.24439661	3.9500215
77.24332248	3.9500675
77.24224835	3.9500329
77.24117423	3.950079
77.24010011	3.9499757
77.23902598	3.9499719
77.23795185	3.9499223
77.23687773	3.9500101
77.2358036	3.9498804
77.23472948	3.9499795
77.23365536	3.9499071
77.23258124	3.9499452
77.23150712	3.9500139
77.23043299	3.9499261
77.22935887	3.9498003
77.22828475	3.9499032
77.22721063	3.9498575
77.2261365	3.9498651
77.22506238	3.9498613
77.22398826	3.9498003
77.22291414	3.9498689
77.22184002	3.949724
77.2207659	3.9496782
77.21969178	3.9498308
77.21861766	3.9497125
77.21754354	3.9498003
77.21646943	3.9497087
77.21539531	3.9496591
77.21432119	3.9497774
77.21324706	3.949743
77.21217294	3.9497163
77.21109881	3.9497011
77.21002469	3.9496934
77.20895056	3.9495749
77.20787643	3.9496245
77.2068023	3.9496744
77.20572817	3.9496591
77.20465403	3.9496057
77.2035799	3.9497049
77.20250577	3.9495826
77.20143165	3.9496095
77.20035752	3.949621
77.19928339	3.9496017
77.19820927	3.949621
77.19713514	3.9495292
77.19606101	3.9495482
77.19498689	3.9494834
77.19391275	3.9494987
77.19283863	3.9495025
77.19176451	3.9494491
77.19069038	3.9494834
77.18961626	3.9494567
77.18854214	3.9494224
77.18746802	3.9494185
77.18639389	3.9494452
77.18531976	3.9493728
77.18424564	3.9493842
77.18317151	3.9494338
77.18209737	3.9494414
77.18102325	3.9493957
77.17994912	3.9494452
77.178875	3.94943
77.17780088	3.9493575
77.17672675	3.9493957
77.17565263	3.9493003
77.17457851	3.9493346
77.17350439	3.949327
77.17243027	3.9493461
77.17135614	3.9493575
77.17028202	3.9492126
77.16920789	3.9492736
77.16813376	3.9492049
77.16705964	3.949182
77.16598551	3.9491551
77.16491139	3.9492393
77.16383727	3.9492469
77.16276315	3.9491017
77.16168903	3.9491589
77.16061491	3.9492126
77.15954079	3.9491782
77.15846667	3.9491208
77.15739255	3.9491208
77.15631843	3.9491322
77.15524431	3.9491284
77.1541702	3.9490941
77.15309609	3.9490025
77.15202198	3.9490445
77.15094786	3.9491169
77.14987375	3.949033
77.14879964	3.9489567
77.14772554	3.9490101
77.14665143	3.9489682
77.14557733	3.9489224
77.14450321	3.9489567
77.1434291	3.9489872
77.14235499	3.9489949
77.14128088	3.9489567
77.14020676	3.9489148
77.13913264	3.9489071
77.13805854	3.9488804
77.13698442	3.9489071
77.1359103	3.9489186
77.13483618	3.9488537
77.13376206	3.9488347
77.13268795	3.9487851
77.13161383	3.9488385
77.13053971	3.9487927
77.12946558	3.9487851
77.12839147	3.948766
77.12731735	3.9487813
77.12624324	3.9487736
77.12516912	3.9487581
77.124095	3.9487813
77.12302088	3.9487355
77.12194676	3.9487355
77.12087264	3.9488347
77.11979853	3.9486628
77.11872441	3.9487162
77.11765029	3.9487202
77.11657618	3.9486132
77.11550207	3.9486628
77.11442795	3.9486513
77.11335384	3.9486856
77.11227972	3.9486742
77.11120561	3.9485636
77.1101315	3.9485559
77.10905738	3.9486246
77.10798327	3.9486589
77.10690915	3.9484987
77.10583503	3.9485216
77.10476091	3.9485674
77.10368678	3.9485331
77.10261267	3.948575
77.10153855	3.9486208
77.10046444	3.9485254
77.09939033	3.9485483
77.09831622	3.9484835
77.09724211	3.9484797
77.09616799	3.9484758
77.09509387	3.9483805
77.09401975	3.948411
77.09294563	3.9485292
77.09187151	3.9484682
77.09079739	3.9484873
77.08972327	3.9484758
77.08864915	3.9483995
77.08757502	3.9483652
77.0865009	3.948472
77.08542678	3.9484262
77.08435266	3.9482658
77.08327854	3.9484034
77.08220443	3.948308
77.08113031	3.9483614
77.08005619	3.9482238
77.07898207	3.9482698
77.07790795	3.9482276
77.07683382	3.9482391
77.07575971	3.948266
77.07468559	3.9482775
77.07361147	3.948266
77.07253735	3.9482353
77.07146323	3.9482584
77.0703891	3.9483004
77.06931497	3.9481857
77.06824084	3.948117
77.06716671	3.9480178
77.06609259	3.9481475
77.06501845	3.9481132
77.06394432	3.9481323
77.06287018	3.9481132
77.06179605	3.9481323
77.06072192	3.9481361
77.05964779	3.9481857
77.05857366	3.9480178
77.05749954	3.9480064
77.05642541	3.948117
77.05535128	3.948014
77.05427716	3.9480941
77.05320303	3.9481323
77.0521289	3.9480255
77.05105477	3.9479797
77.04998064	3.9480445
77.04890651	3.9478958
77.04783237	3.9479568
77.04675825	3.9480293
77.04568411	3.9479454
77.04460998	3.9479835
77.04353586	3.9479263
77.04246174	3.947953
77.04138762	3.9478652
77.0403135	3.9478958
77.03923938	3.9478652
77.03816526	3.9477277
77.03709114	3.9478078
77.03601702	3.9478118
77.0349429	3.9477887
77.03386878	3.9478729
77.03279466	3.9477966
77.03172054	3.9477925
77.03064641	3.9477506
77.02957229	3.9476552
77.02849816	3.9477353
77.02742404	3.9476819
77.02634991	3.9477582
77.02527579	3.9476933
77.02420166	3.947701
77.02312753	3.9476094
77.0220534	3.9476781
77.02097928	3.9476132
77.01990516	3.947598
77.01883104	3.9476476
77.01775691	3.9477048
77.0166828	3.9475598
77.01560868	3.9475331
77.01453457	3.9476094
77.01346046	3.9475217
77.01238634	3.9476438
77.01131222	3.9474492
77.0102381	3.9475636
77.00916398	3.947556
77.00808986	3.9475255
77.00701573	3.9475141
77.00594161	3.9475179
77.00486748	3.9474454
77.00379336	3.9474034
77.00271923	3.9474454
77.00164511	3.9474607
77.00057097	3.9473844
76.99949684	3.9474225
76.99842271	3.9474187
76.99734859	3.9474072
76.99627447	3.9473882
76.99520033	3.9472964
76.99412619	3.947304
76.99305206	3.9474034
76.99197792	3.9473116
76.99090378	3.9474339
76.98982964	3.9473078
76.98875549	3.9472888
76.98768135	3.947304
76.98660721	3.9472544
76.98553307	3.9473269
76.98445892	3.947243
76.98338478	3.9471972
76.98231064	3.9471858
76.98123649	3.9472964
76.98016234	3.9471705
76.97908819	3.9471552
76.97801404	3.9473078
76.97693989	3.9471629
76.97586574	3.9472239
76.9747916	3.947201
76.97371746	3.9471819
76.97264331	3.9471514
76.97156917	3.9471209
76.97049502	3.9471209
76.96942087	3.9471323
76.96834672	3.9471629
76.96727257	3.9471705
76.96619842	3.9471667
76.96512427	3.9470675
76.96405013	3.9470789
76.96297598	3.9469874
76.96190183	3.9471171
76.96082768	3.9470141
76.95975354	3.9469607
76.95867939	3.946995
76.95760524	3.9469607
76.95653109	3.9470141
76.95545694	3.9470141
76.95438279	3.9470065
76.95330863	3.9469454
76.95223448	3.9469073
76.95116033	3.9469187
76.95008618	3.9469414
76.94901204	3.9469416
76.94793789	3.9468498
76.94686373	3.9469531
76.94578958	3.9468689
76.94471543	3.9469149
76.94364128	3.9468384
76.94256713	3.9468117
76.94149297	3.946888
76.94041882	3.9468384
76.93934467	3.9468117
76.93827052	3.9467316
76.93719637	3.9467468
76.93612222	3.9467201
76.93504808	3.946785
76.93397393	3.9467354
76.93289979	3.946701
76.93182566	3.9467659
76.93075152	3.9466743
76.92967739	3.9467773
76.92860325	3.9467506
76.92752911	3.9466705
76.92645498	3.9466591
76.92538084	3.9466705
76.9243067	3.9465942
76.92323255	3.9466095
76.92215841	3.9466324
76.92108427	3.9465904
76.92001013	3.9466591
76.91893599	3.9465675
76.91786185	3.9465942
76.9167877	3.9466362
76.91571356	3.9465523
76.91463942	3.9465942
76.91356527	3.946449
76.91249113	3.9465027
76.91141699	3.9464874
76.91034284	3.9464874
76.9092687	3.9464185
76.90819455	3.9465218
76.90712041	3.9464836
76.90604627	3.9464452
76.90497213	3.9463537
76.90389799	3.9464109
76.90282384	3.9463499
76.90174971	3.9464071
76.90067558	3.9462888
76.89960144	3.9464338
76.89852731	3.9463804
76.89745318	3.9463117
76.89637904	3.9463995
76.89530492	3.9462888
76.89423079	3.9463155
76.89315666	3.9463003
76.89208253	3.9462812
76.89100839	3.9462507
76.88993426	3.9462774
76.88886012	3.9462736
76.88778598	3.9461744
76.88671184	3.9462049
76.88563769	3.9462469
76.88456354	3.9462698
76.8834894	3.946182
76.88241526	3.946224
76.88134111	3.9461172
76.88026697	3.9461782
76.87919283	3.9461401
76.87811869	3.9461515
76.87704455	3.9460905
76.87597041	3.9460676
76.87489628	3.9461515
76.87382214	3.9461477
76.872748	3.9461286
76.87167387	3.9460866
76.87059973	3.9460638
76.86952559	3.9460523
76.86845145	3.9459913
76.86737731	3.9459567
76.86630317	3.9460139
76.86522904	3.9460025
76.86415491	3.9459491
76.86308076	3.9459836
76.86200662	3.9459376
76.86093248	3.9459989
76.85985833	3.9459951
76.85878419	3.9459338
76.85771005	3.9459109
76.85663591	3.9459989
76.85556177	3.9459262
76.85448763	3.9458728
76.85341349	3.9459376
76.85233935	3.9458804
76.85126521	3.9458995
76.85019107	3.9458804
76.84911693	3.945869
76.84804278	3.9459033
76.84696864	3.9457583
76.8458945	3.9458957
76.84482036	3.9458766
76.84374622	3.945785
76.84267208	3.9458423
76.84159795	3.9457164
76.84052381	3.945785
76.83944967	3.9456401
76.83837552	3.9457583
76.83730137	3.945724
76.83622723	3.9457622
76.83515309	3.9457278
76.83407895	3.9456897
76.83300481	3.9457049
76.83193067	3.9457164
76.83085654	3.9455714
76.82978241	3.9455371
76.82870827	3.9456401
76.82763414	3.9457126
76.82656	3.9456439
76.82548586	3.9456325
76.82441171	3.9455791
76.82333757	3.9454987
76.82226342	3.9455638
76.82118928	3.9455256
76.82011513	3.9455063
76.81904098	3.9455445
76.81796684	3.9455638
76.81689269	3.9455638
76.81581854	3.945514
76.81474439	3.9455256
76.81367024	3.9454834
76.8125961	3.9454491
76.81152196	3.9454873
76.81044782	3.9455025
76.80937368	3.9454644
76.80829954	3.9454987
76.80722539	3.9454529
76.80615126	3.9453232
76.80507712	3.9453537
76.80400299	3.9453385
76.80292885	3.945327
76.80185473	3.9453766
76.8007806	3.9453576
76.79970647	3.9453537
76.79863235	3.9452889
76.79755821	3.9452927
76.79648407	3.9453003
76.79540993	3.9452889
76.79433579	3.9453881
76.79326165	3.9453461
76.79218752	3.9452851
76.79111338	3.9452126
76.79003925	3.9452355
76.78896512	3.9452698
76.78789098	3.9451668
76.78681684	3.9452546
76.7857427	3.9452317
76.78466856	3.9451821
76.78359443	3.9451516
76.78252029	3.9451706
76.78144615	3.9451516
76.78037201	3.9451172
76.77929787	3.945121
76.77822373	3.9450598
76.7771496	3.9450827
76.77607547	3.9450867
76.77500134	3.9450979
76.7739272	3.9450715
76.77285307	3.9449987
76.77177895	3.9451058
76.77070481	3.9450676
76.76963068	3.9449911
76.76855654	3.9450254
76.76748241	3.9449835
76.76640828	3.9449568
76.76533415	3.9450064
76.76426002	3.9450254
76.76318589	3.945014
76.76211176	3.9449301
76.76103763	3.9449415
76.7599635	3.9449224
76.75888937	3.9448919
76.75781523	3.9448614
76.75674111	3.9449797
76.75566698	3.9448729
76.75459286	3.9448271
76.75351875	3.9448919
76.75244464	3.944808
76.75137053	3.9448271
76.75029642	3.9448195
76.74922231	3.9448919
76.74814819	3.9448423
76.74707408	3.944747
76.74599997	3.9447775
76.74492586	3.9447393
76.74385174	3.9448195
76.74277763	3.9446707
76.74170351	3.9447393
76.74062939	3.9447699
76.73955526	3.944663
76.73848115	3.9447393
76.73740703	3.9447279
76.73633291	3.944663
76.73525879	3.9447088
76.73418467	3.9446745
76.73311054	3.9446592
76.73203642	3.9446476
76.7309623	3.9445789
76.72988817	3.9445484
76.72881405	3.9445941
76.72773993	3.9445827
76.7266658	3.944514
76.72559168	3.9445636
76.72451756	3.944495
76.72344345	3.9445217
76.72236932	3.9444644
76.7212952	3.9444759
76.72022107	3.9445293
76.71914695	3.9444873
76.71807282	3.9444263
76.71699869	3.9444187
76.71592457	3.9445255
76.71485045	3.9443576
76.71377632	3.9444149
76.71270219	3.944453
76.71162807	3.9443882
76.71055396	3.9443691
76.70947984	3.9444416
76.70840573	3.9443424
76.70733161	3.9444187
76.70625749	3.9443576
76.70518337	3.9443462
76.70410924	3.9442546
76.70303511	3.9442928
76.70196098	3.9443691
76.70088685	3.9442394
76.69981272	3.944308
76.69873859	3.944247
76.69766446	3.9442546
76.69659033	3.9441171
76.6955162	3.9441822
76.69444207	3.9442813
76.69336795	3.9442585
76.69229382	3.9442089
76.69121969	3.9442279
76.69014556	3.944159
76.68907144	3.9440675
76.68799732	3.9441783
76.6869232	3.9441018
76.68584908	3.944098
76.68477495	3.9441018
76.68370082	3.9441476
76.6826267	3.9440942
76.68155257	3.9441094
76.68047844	3.9440866
76.67940431	3.9440408
76.67833019	3.9441056
76.67725606	3.943995
76.67618194	3.9440866
76.67510781	3.9441056
76.67403368	3.9440217
76.67295956	3.9440064
76.67188544	3.9439149
76.67081132	3.9439683
76.6697372	3.9439607
76.66866308	3.9439416
76.66758897	3.9439721
76.66651486	3.9439187
76.66544074	3.9438882
76.66436662	3.9438882
76.66329249	3.9439073
76.66221836	3.9438882
76.66114424	3.9439111
76.66007012	3.9438882
76.658996	3.9438348
76.65792188	3.9438996
76.65684776	3.9438043
76.65577365	3.9438577
76.65469953	3.943892
76.6536254	3.943701
76.65255128	3.9437852
76.65147715	3.9437585
76.65040303	3.9438424
76.64932892	3.9437928
76.6482548	3.943728
76.64718068	3.9436781
76.64610657	3.9437203
76.64503245	3.9436743
76.64395833	3.9437315
76.64288422	3.943728
76.64181011	3.9436514
76.640736	3.9436324
76.63966189	3.9435904
76.63858778	3.9436629
76.63751367	3.9436514
76.63643957	3.9436896
76.63536546	3.9436057
76.63429135	3.9435904
76.63321724	3.9435217
76.63214311	3.9436285
76.63106899	3.9435561
76.62999486	3.9435523
76.62892074	3.9435294
76.62784663	3.9435179
76.62677251	3.9434531
76.62569838	3.9435446
76.62462426	3.9435217
76.62355014	3.9435141
76.62247602	3.9434645
76.62140189	3.9434798
76.62032777	3.9434416
76.61925365	3.9433081
76.61817953	3.9434111
76.6171054	3.9434226
76.61603127	3.9433959
76.61495714	3.9433424
76.61388302	3.9433272
76.6128089	3.9434035
76.61173477	3.943331
76.61066065	3.9433234
76.60958654	3.9433959
76.60851241	3.943392
76.60743829	3.9433348
76.60636417	3.9433081
76.60529004	3.9432509
76.60421591	3.9432125
76.60314179	3.9432659
76.60206767	3.9431744
76.60099355	3.9432509
76.59991943	3.9432201
76.59884531	3.9432163
76.59777119	3.9432087
76.59669707	3.9432547
76.59562295	3.9432659
76.59454881	3.9431248
76.59347469	3.9432354
76.59240056	3.9431744
76.59132643	3.9431629
76.5902523	3.9430943
76.58917817	3.9431133
76.58810404	3.9430981
76.58702991	3.9430332
76.58595579	3.9430943
76.58488166	3.9430637
76.58380754	3.9430408
76.58273341	3.943121
76.58165929	3.9429989
76.58058516	3.9431057
76.57951103	3.9430752
76.57843689	3.9430447
76.57736276	3.9430065
76.57628862	3.9430218
76.57521449	3.9429951
76.57414034	3.9430256
76.57306619	3.942934
76.57199205	3.9430141
76.57091791	3.9429073
76.56984377	3.9429493
76.56876963	3.9429264
76.56769549	3.9429111
76.56662135	3.9428883
76.56554722	3.9429646
76.56447308	3.9427736
76.56339894	3.9429111
76.5623248	3.942812
76.56125066	3.9428616
76.56017651	3.942785
76.55910236	3.9428692
76.55802821	3.9427927
76.55695407	3.9428196
76.55587992	3.9428041
76.55480577	3.9428158
76.55373162	3.9427812
76.55265747	3.9426668
76.55158332	3.942785
76.55050917	3.9427469
76.54943502	3.9426858
76.54836088	3.9426591
76.54728673	3.9427621
76.54621259	3.9426401
76.54513844	3.9426248
76.5440643	3.9426095
76.54299015	3.9426172
76.54191601	3.9427125
76.54084187	3.942621
76.53976773	3.9426401
76.53869359	3.942579
76.53761945	3.9425905
76.53654532	3.9425523
76.53547118	3.9425561
76.53439705	3.9425561
76.53332291	3.9425294
76.53224878	3.9425561
76.53117465	3.942518
76.53010052	3.9424989
76.5290264	3.9424798
76.52795227	3.9424989
76.52687814	3.9424608
76.52580401	3.9423347
76.52472988	3.942457
76.52365575	3.9424417
76.52258161	3.9423578
76.52150749	3.9424226
76.52043336	3.9424417
76.51935924	3.9423807
76.51828512	3.9423997
76.51721099	3.9423883
76.51613687	3.9423308
76.51506275	3.9423807
76.51398863	3.942354
76.5129145	3.9424188
76.51184037	3.9423156
76.51076624	3.9423616
76.5096921	3.9422774
76.50861797	3.9423425
76.50754384	3.9423079
76.5064697	3.9422507
76.50539556	3.942266
76.50432144	3.9421439
76.50324732	3.9422698
76.50217319	3.9421439
76.50109906	3.942205
76.50002493	3.9422317
76.4989508	3.9421515
76.49787668	3.9421592
76.49680255	3.9422202
76.49572842	3.9420943
76.49465429	3.9420905
76.49358015	3.9420905
76.49250602	3.9420753
76.49143188	3.9420943
76.49035775	3.9421172
76.48928362	3.9420753
76.4882095	3.9420714
76.48713537	3.9420829
76.48606124	3.9421096
76.48498711	3.9421592
76.48391298	3.942018
76.48283886	3.9420333
76.48176473	3.9419684
76.4806906	3.9420257
76.47961647	3.9420485
76.47854234	3.9419799
76.47746822	3.9419227
76.47639409	3.9419608
76.47531996	3.9419415
76.47424582	3.9419532
76.4731717	3.9419265
76.47209758	3.941957
76.47102345	3.9419072
76.46994933	3.9418728
76.4688752	3.941808
76.46780107	3.9419608
76.46672695	3.9418995
76.46565282	3.9419379
76.46457869	3.9418728
76.46350456	3.9418004
76.46243043	3.9418156
76.4613563	3.9418728
76.46028217	3.9418156
76.45920804	3.9418347
76.45813391	3.9418538
76.45705977	3.9418042
76.45598564	3.9417965
76.4549115	3.9418194
76.45383736	3.941766
76.45276322	3.9417202
76.4516891	3.941766
76.45061498	3.9416935
76.44954085	3.9416325
76.44846673	3.9416363
76.44739259	3.9417012
76.44631846	3.9417431
76.44524432	3.9416096
76.44417018	3.9416707
76.44309605	3.9416745
76.44202192	3.9416363
76.44094779	3.9415066
76.43987366	3.9416707
76.43879953	3.941602
76.4377254	3.94156
76.43665127	3.9416173
76.43557714	3.9414799
76.43450301	3.9415257
76.43342888	3.9415219
76.43235475	3.9415333
76.43128061	3.9414685
76.43020648	3.9414148
76.42913235	3.9414835
76.42805823	3.9415104
76.4269841	3.9414186
76.42590998	3.9413614
76.42483586	3.941438
76.42376173	3.9414303
76.42268761	3.9414492
76.42161349	3.9413271
76.42053936	3.9414456
76.41946524	3.9413424
76.41839113	3.9414072
76.417317	3.9414148
76.41624288	3.9413614
76.41516875	3.9413767
76.41409462	3.9414034
76.4130205	3.9413157
76.41194638	3.9413767
76.41087225	3.9413614
76.40979813	3.9413576
76.40872401	3.9412928
